j_gene	productive	vj_in_frame	N	subject
TRBJ2-1	FALSE	TRUE	364	HIP09097
TRBJ2-1	TRUE	TRUE	20091	HIP09097
TRBJ2-1,TRBJ2-2,TRBJ2-5	TRUE	TRUE	1	HIP09097
TRBJ2-1,TRBJ2-5	FALSE	FALSE	22	HIP09097
TRBJ2-1,TRBJ2-5	FALSE	TRUE	2	HIP09097
TRBJ2-1,TRBJ2-5	TRUE	TRUE	38	HIP09097
TRBJ2-1,TRBJ2-5,TRBJ2-7	TRUE	TRUE	1	HIP09097
TRBJ2-1,TRBJ2-7	FALSE	FALSE	4	HIP09097
TRBJ2-1,TRBJ2-7	TRUE	TRUE	18	HIP09097
TRBJ2-2	FALSE	FALSE	1203	HIP09097
TRBJ2-2	FALSE	TRUE	138	HIP09097
TRBJ2-2	TRUE	TRUE	9127	HIP09097
TRBJ2-2P	FALSE	FALSE	1	HIP09097
TRBJ2-2P	TRUE	TRUE	1	HIP09097
TRBJ2-3	FALSE	FALSE	1783	HIP09097
TRBJ2-3	FALSE	TRUE	191	HIP09097
TRBJ2-3	TRUE	TRUE	11766	HIP09097
TRBJ2-4	FALSE	FALSE	612	HIP09097
TRBJ2-4	FALSE	TRUE	53	HIP09097
TRBJ2-4	TRUE	TRUE	2224	HIP09097
TRBJ2-5	FALSE	FALSE	1469	HIP09097
TRBJ2-5	FALSE	TRUE	208	HIP09097
TRBJ2-5	TRUE	TRUE	9665	HIP09097
TRBJ2-5,TRBJ2-7	FALSE	FALSE	8	HIP09097
TRBJ2-5,TRBJ2-7	FALSE	TRUE	1	HIP09097
TRBJ2-5,TRBJ2-7	TRUE	TRUE	51	HIP09097
TRBJ2-6	FALSE	FALSE	417	HIP09097
TRBJ2-6	FALSE	TRUE	40	HIP09097
TRBJ2-6	TRUE	TRUE	3092	HIP09097
TRBJ2-7	FALSE	FALSE	4442	HIP09097
TRBJ2-7	FALSE	TRUE	485	HIP09097
TRBJ2-7	TRUE	TRUE	22855	HIP09097
TRBJ1-1	FALSE	FALSE	5462	HIP09118
TRBJ1-1	FALSE	TRUE	382	HIP09118
TRBJ1-1	TRUE	TRUE	29039	HIP09118
TRBJ1-1,TRBJ2-2P	FALSE	FALSE	1	HIP09118
TRBJ1-1,TRBJ2-6	FALSE	FALSE	1	HIP09118
TRBJ1-2	FALSE	FALSE	5404	HIP09118
TRBJ1-2	FALSE	TRUE	376	HIP09118
TRBJ1-2	TRUE	TRUE	27398	HIP09118
TRBJ1-2,TRBJ1-5	FALSE	FALSE	1	HIP09118
TRBJ1-2,TRBJ2-6	TRUE	TRUE	1	HIP09118
TRBJ1-2,TRBJ2-7	FALSE	FALSE	2	HIP09118
TRBJ1-3	FALSE	FALSE	1644	HIP09118
TRBJ1-3	FALSE	TRUE	105	HIP09118
TRBJ1-3	TRUE	TRUE	7801	HIP09118
TRBJ1-3,TRBJ2-1,TRBJ2-4	FALSE	FALSE	1	HIP09118
TRBJ1-3,TRBJ2-2	FALSE	FALSE	3	HIP09118
TRBJ1-3,TRBJ2-2	TRUE	TRUE	1	HIP09118
TRBJ1-4	FALSE	FALSE	2627	HIP09118
TRBJ1-4	FALSE	TRUE	192	HIP09118
TRBJ1-4	TRUE	TRUE	11714	HIP09118
TRBJ1-4,TRBJ2-2	FALSE	FALSE	1	HIP09118
TRBJ1-4,TRBJ2-2P	FALSE	FALSE	1	HIP09118
TRBJ1-5	FALSE	FALSE	5787	HIP09118
TRBJ1-5	FALSE	TRUE	402	HIP09118
TRBJ1-5	TRUE	TRUE	19156	HIP09118
TRBJ1-6	FALSE	FALSE	1712	HIP09118
TRBJ1-6	FALSE	TRUE	145	HIP09118
TRBJ1-6	TRUE	TRUE	7889	HIP09118
TRBJ2-1	FALSE	FALSE	7389	HIP09118
TRBJ2-1	FALSE	TRUE	881	HIP09118
TRBJ2-1	TRUE	TRUE	33262	HIP09118
TRBJ2-1,TRBJ2-2,TRBJ2-5	FALSE	FALSE	1	HIP09118
TRBJ2-1,TRBJ2-2P,TRBJ2-5	FALSE	FALSE	2	HIP09118
TRBJ2-1,TRBJ2-4,TRBJ2-5	TRUE	TRUE	1	HIP09118
TRBJ2-1,TRBJ2-5	FALSE	FALSE	58	HIP09118
TRBJ2-1,TRBJ2-5	FALSE	TRUE	14	HIP09118
TRBJ2-1,TRBJ2-5	TRUE	TRUE	77	HIP09118
TRBJ2-1,TRBJ2-5,TRBJ2-6	TRUE	TRUE	2	HIP09118
TRBJ2-1,TRBJ2-5,TRBJ2-7	FALSE	FALSE	3	HIP09118
TRBJ2-1,TRBJ2-7	FALSE	FALSE	6	HIP09118
TRBJ2-1,TRBJ2-7	FALSE	TRUE	1	HIP09118
TRBJ2-1,TRBJ2-7	TRUE	TRUE	25	HIP09118
TRBJ2-2	FALSE	FALSE	3989	HIP09118
TRBJ2-2	FALSE	TRUE	408	HIP09118
TRBJ2-2	TRUE	TRUE	21216	HIP09118
TRBJ2-2P	FALSE	FALSE	3	HIP09118
TRBJ2-2P	TRUE	TRUE	3	HIP09118
TRBJ2-2P,TRBJ2-7	TRUE	TRUE	1	HIP09118
TRBJ2-3	FALSE	FALSE	5962	HIP09118
TRBJ2-3	FALSE	TRUE	687	HIP09118
TRBJ2-3	TRUE	TRUE	30848	HIP09118
TRBJ2-3,TRBJ2-5	FALSE	FALSE	1	HIP09118
TRBJ2-4	FALSE	FALSE	1404	HIP09118
TRBJ2-4	FALSE	TRUE	168	HIP09118
TRBJ2-4	TRUE	TRUE	3609	HIP09118
TRBJ2-5	FALSE	FALSE	6310	HIP09118
TRBJ2-5	FALSE	TRUE	828	HIP09118
TRBJ2-5	TRUE	TRUE	28493	HIP09118
TRBJ2-5,TRBJ2-7	FALSE	FALSE	22	HIP09118
TRBJ2-5,TRBJ2-7	FALSE	TRUE	1	HIP09118
TRBJ2-5,TRBJ2-7	TRUE	TRUE	75	HIP09118
TRBJ2-6	FALSE	FALSE	1177	HIP09118
TRBJ2-6	FALSE	TRUE	91	HIP09118
TRBJ2-6	TRUE	TRUE	5190	HIP09118
TRBJ2-6,TRBJ2-7	FALSE	FALSE	1	HIP09118
TRBJ2-7	FALSE	FALSE	15944	HIP09118
TRBJ2-7	FALSE	TRUE	1636	HIP09118
TRBJ2-7	TRUE	TRUE	59256	HIP09118
TRBJ1-1	FALSE	FALSE	3335	HIP09119
TRBJ1-1	FALSE	TRUE	288	HIP09119
TRBJ1-1	TRUE	TRUE	22774	HIP09119
TRBJ1-1,TRBJ1-3,TRBJ2-3	TRUE	TRUE	1	HIP09119
TRBJ1-1,TRBJ2-2	TRUE	TRUE	1	HIP09119
TRBJ1-1,TRBJ2-2P	TRUE	TRUE	1	HIP09119
TRBJ1-1,TRBJ2-3	FALSE	FALSE	1	HIP09119
TRBJ1-2	FALSE	FALSE	2630	HIP09119
TRBJ1-2	FALSE	TRUE	217	HIP09119
TRBJ1-2	TRUE	TRUE	18009	HIP09119
TRBJ1-2,TRBJ1-6	FALSE	FALSE	1	HIP09119
TRBJ1-2,TRBJ2-2P	FALSE	FALSE	1	HIP09119
TRBJ1-2,TRBJ2-4,TRBJ2-5	FALSE	FALSE	2	HIP09119
TRBJ1-3	FALSE	FALSE	565	HIP09119
TRBJ1-3	FALSE	TRUE	54	HIP09119
TRBJ1-3	TRUE	TRUE	4095	HIP09119
TRBJ1-3,TRBJ1-6	FALSE	FALSE	1	HIP09119
TRBJ1-3,TRBJ2-2	FALSE	FALSE	2	HIP09119
TRBJ1-3,TRBJ2-2	TRUE	TRUE	1	HIP09119
TRBJ1-4	FALSE	FALSE	1182	HIP09119
TRBJ1-4	FALSE	TRUE	105	HIP09119
TRBJ1-4	TRUE	TRUE	7071	HIP09119
TRBJ1-4,TRBJ2-2	FALSE	FALSE	2	HIP09119
TRBJ1-4,TRBJ2-2	TRUE	TRUE	1	HIP09119
TRBJ1-5	FALSE	FALSE	2995	HIP09119
TRBJ1-5	FALSE	TRUE	227	HIP09119
TRBJ1-5	TRUE	TRUE	13086	HIP09119
TRBJ1-5,TRBJ1-6	TRUE	TRUE	1	HIP09119
TRBJ1-6	FALSE	FALSE	1003	HIP09119
TRBJ1-6	FALSE	TRUE	78	HIP09119
TRBJ1-6	TRUE	TRUE	5692	HIP09119
TRBJ2-1	FALSE	FALSE	3254	HIP09119
TRBJ2-1	FALSE	TRUE	448	HIP09119
TRBJ2-1	TRUE	TRUE	19118	HIP09119
TRBJ2-1,TRBJ2-5	FALSE	FALSE	42	HIP09119
TRBJ2-1,TRBJ2-5	FALSE	TRUE	2	HIP09119
TRBJ2-1,TRBJ2-5	TRUE	TRUE	40	HIP09119
TRBJ2-1,TRBJ2-7	FALSE	FALSE	5	HIP09119
TRBJ2-1,TRBJ2-7	TRUE	TRUE	9	HIP09119
TRBJ2-2	FALSE	FALSE	1390	HIP09119
TRBJ2-2	FALSE	TRUE	151	HIP09119
TRBJ2-2	TRUE	TRUE	9629	HIP09119
TRBJ2-2P	FALSE	FALSE	3	HIP09119
TRBJ2-2P,TRBJ2-4	FALSE	FALSE	1	HIP09119
TRBJ2-2P,TRBJ2-7	FALSE	FALSE	1	HIP09119
TRBJ2-3	FALSE	FALSE	2006	HIP09119
TRBJ2-3	FALSE	TRUE	270	HIP09119
TRBJ2-3	TRUE	TRUE	14064	HIP09119
TRBJ2-3,TRBJ2-6	TRUE	TRUE	1	HIP09119
TRBJ2-4	FALSE	FALSE	520	HIP09119
TRBJ2-4	FALSE	TRUE	64	HIP09119
TRBJ2-4	TRUE	TRUE	1759	HIP09119
TRBJ2-4,TRBJ2-5	TRUE	TRUE	1	HIP09119
TRBJ2-4,TRBJ2-7	TRUE	TRUE	1	HIP09119
TRBJ2-5	FALSE	FALSE	1999	HIP09119
TRBJ2-5	FALSE	TRUE	257	HIP09119
TRBJ2-5	TRUE	TRUE	12064	HIP09119
TRBJ2-5,TRBJ2-7	FALSE	FALSE	9	HIP09119
TRBJ2-5,TRBJ2-7	FALSE	TRUE	2	HIP09119
TRBJ2-5,TRBJ2-7	TRUE	TRUE	24	HIP09119
TRBJ2-6	FALSE	FALSE	525	HIP09119
TRBJ2-6	FALSE	TRUE	31	HIP09119
TRBJ2-6	TRUE	TRUE	2945	HIP09119
TRBJ2-7	FALSE	FALSE	6142	HIP09119
TRBJ2-7	FALSE	TRUE	654	HIP09119
TRBJ2-7	TRUE	TRUE	28502	HIP09119
TRBJ1-1	FALSE	FALSE	4397	HIP09122
TRBJ1-1	FALSE	TRUE	346	HIP09122
TRBJ1-1	TRUE	TRUE	25094	HIP09122
TRBJ1-1,TRBJ2-2	TRUE	TRUE	2	HIP09122
TRBJ1-2	FALSE	FALSE	3792	HIP09122
TRBJ1-2	FALSE	TRUE	268	HIP09122
TRBJ1-2	TRUE	TRUE	21010	HIP09122
TRBJ1-2,TRBJ1-3	FALSE	FALSE	1	HIP09122
TRBJ1-2,TRBJ2-1	TRUE	TRUE	1	HIP09122
TRBJ1-2,TRBJ2-2P	FALSE	FALSE	2	HIP09122
TRBJ1-2,TRBJ2-6	TRUE	TRUE	1	HIP09122
TRBJ1-2,TRBJ2-7	TRUE	TRUE	1	HIP09122
TRBJ1-3	FALSE	FALSE	1360	HIP09122
TRBJ1-3	FALSE	TRUE	97	HIP09122
TRBJ1-3	TRUE	TRUE	6897	HIP09122
TRBJ1-3,TRBJ2-2	TRUE	TRUE	1	HIP09122
TRBJ1-4	FALSE	FALSE	1786	HIP09122
TRBJ1-4	FALSE	TRUE	136	HIP09122
TRBJ1-4	TRUE	TRUE	9544	HIP09122
TRBJ1-4,TRBJ1-6	FALSE	FALSE	1	HIP09122
TRBJ1-4,TRBJ2-2	TRUE	TRUE	1	HIP09122
TRBJ1-4,TRBJ2-3	TRUE	TRUE	1	HIP09122
TRBJ1-5	FALSE	FALSE	4278	HIP09122
TRBJ1-5	FALSE	TRUE	299	HIP09122
TRBJ1-5	TRUE	TRUE	13861	HIP09122
TRBJ1-6	FALSE	FALSE	1574	HIP09122
TRBJ1-6	FALSE	TRUE	97	HIP09122
TRBJ1-6	TRUE	TRUE	6933	HIP09122
TRBJ1-6,TRBJ2-2P,TRBJ2-6	FALSE	FALSE	1	HIP09122
TRBJ1-6,TRBJ2-6	FALSE	FALSE	1	HIP09122
TRBJ2-1	FALSE	FALSE	6530	HIP09122
TRBJ2-1	FALSE	TRUE	819	HIP09122
TRBJ2-1	TRUE	TRUE	28160	HIP09122
TRBJ2-1,TRBJ2-2P,TRBJ2-5	FALSE	FALSE	1	HIP09122
TRBJ2-1,TRBJ2-5	FALSE	FALSE	50	HIP09122
TRBJ2-1,TRBJ2-5	FALSE	TRUE	4	HIP09122
TRBJ2-1,TRBJ2-5	TRUE	TRUE	65	HIP09122
TRBJ2-1,TRBJ2-5,TRBJ2-6	FALSE	FALSE	1	HIP09122
TRBJ2-1,TRBJ2-5,TRBJ2-7	FALSE	FALSE	1	HIP09122
TRBJ2-1,TRBJ2-7	FALSE	FALSE	9	HIP09122
TRBJ2-1,TRBJ2-7	TRUE	TRUE	9	HIP09122
TRBJ2-2	FALSE	FALSE	2929	HIP09122
TRBJ2-2	FALSE	TRUE	302	HIP09122
TRBJ2-2	TRUE	TRUE	14485	HIP09122
TRBJ2-2P	FALSE	FALSE	1	HIP09122
TRBJ2-2P	TRUE	TRUE	1	HIP09122
TRBJ2-3	FALSE	FALSE	4435	HIP09122
TRBJ2-3	FALSE	TRUE	557	HIP09122
TRBJ2-3	TRUE	TRUE	22888	HIP09122
TRBJ2-3,TRBJ2-6	TRUE	TRUE	1	HIP09122
TRBJ2-4	FALSE	FALSE	1090	HIP09122
TRBJ2-4	FALSE	TRUE	118	HIP09122
TRBJ2-4	TRUE	TRUE	2960	HIP09122
TRBJ2-5	FALSE	FALSE	4260	HIP09122
TRBJ2-5	FALSE	TRUE	538	HIP09122
TRBJ2-5	TRUE	TRUE	19661	HIP09122
TRBJ2-5,TRBJ2-7	FALSE	FALSE	14	HIP09122
TRBJ2-5,TRBJ2-7	FALSE	TRUE	3	HIP09122
TRBJ2-5,TRBJ2-7	TRUE	TRUE	78	HIP09122
TRBJ2-6	FALSE	FALSE	761	HIP09122
TRBJ2-6	FALSE	TRUE	49	HIP09122
TRBJ2-6	TRUE	TRUE	3562	HIP09122
TRBJ2-7	FALSE	FALSE	11034	HIP09122
TRBJ2-7	FALSE	TRUE	1092	HIP09122
TRBJ2-7	TRUE	TRUE	40451	HIP09122
TRBJ1-1	FALSE	FALSE	3664	HIP09150
TRBJ1-1	FALSE	TRUE	317	HIP09150
TRBJ1-1	TRUE	TRUE	23129	HIP09150
TRBJ1-1,TRBJ1-3	TRUE	TRUE	1	HIP09150
TRBJ1-2	FALSE	FALSE	2750	HIP09150
TRBJ1-2	FALSE	TRUE	181	HIP09150
TRBJ1-2	TRUE	TRUE	15838	HIP09150
TRBJ1-3	FALSE	FALSE	918	HIP09150
TRBJ1-3	FALSE	TRUE	82	HIP09150
TRBJ1-3	TRUE	TRUE	5006	HIP09150
TRBJ1-4	FALSE	FALSE	1491	HIP09150
TRBJ1-4	FALSE	TRUE	117	HIP09150
TRBJ1-4	TRUE	TRUE	7788	HIP09150
TRBJ1-4,TRBJ2-5,TRBJ2-7	TRUE	TRUE	1	HIP09150
TRBJ1-5	FALSE	FALSE	3665	HIP09150
TRBJ1-5	FALSE	TRUE	296	HIP09150
TRBJ1-5	TRUE	TRUE	15134	HIP09150
TRBJ1-6	FALSE	FALSE	1061	HIP09150
TRBJ1-6	FALSE	TRUE	66	HIP09150
TRBJ1-6	TRUE	TRUE	4961	HIP09150
TRBJ2-1	FALSE	FALSE	4309	HIP09150
TRBJ2-1	FALSE	TRUE	529	HIP09150
TRBJ2-1	TRUE	TRUE	21018	HIP09150
TRBJ2-1,TRBJ2-2,TRBJ2-5	FALSE	FALSE	1	HIP09150
TRBJ2-1,TRBJ2-3,TRBJ2-5	FALSE	FALSE	1	HIP09150
TRBJ2-1,TRBJ2-4	FALSE	FALSE	1	HIP09150
TRBJ2-1,TRBJ2-5	FALSE	FALSE	47	HIP09150
TRBJ2-1,TRBJ2-5	FALSE	TRUE	3	HIP09150
TRBJ2-1,TRBJ2-5	TRUE	TRUE	48	HIP09150
TRBJ2-1,TRBJ2-7	FALSE	FALSE	7	HIP09150
TRBJ2-1,TRBJ2-7	TRUE	TRUE	10	HIP09150
TRBJ2-2	FALSE	FALSE	2086	HIP09150
TRBJ2-2	FALSE	TRUE	227	HIP09150
TRBJ2-2	TRUE	TRUE	10840	HIP09150
TRBJ2-2P	FALSE	FALSE	3	HIP09150
TRBJ2-2P,TRBJ2-6	FALSE	FALSE	1	HIP09150
TRBJ2-2P,TRBJ2-6	TRUE	TRUE	1	HIP09150
TRBJ2-3	FALSE	FALSE	3197	HIP09150
TRBJ2-3	FALSE	TRUE	380	HIP09150
TRBJ2-3	TRUE	TRUE	16788	HIP09150
TRBJ2-4	FALSE	FALSE	607	HIP09150
TRBJ2-4	FALSE	TRUE	71	HIP09150
TRBJ2-4	TRUE	TRUE	2020	HIP09150
TRBJ2-5	FALSE	FALSE	2863	HIP09150
TRBJ2-5	FALSE	TRUE	403	HIP09150
TRBJ2-5	TRUE	TRUE	13412	HIP09150
TRBJ2-5,TRBJ2-7	FALSE	FALSE	3	HIP09150
TRBJ2-5,TRBJ2-7	TRUE	TRUE	40	HIP09150
TRBJ2-6	FALSE	FALSE	554	HIP09150
TRBJ2-6	FALSE	TRUE	42	HIP09150
TRBJ2-6	TRUE	TRUE	2841	HIP09150
TRBJ2-6,TRBJ2-7	TRUE	TRUE	1	HIP09150
TRBJ2-7	FALSE	FALSE	9049	HIP09150
TRBJ2-7	FALSE	TRUE	927	HIP09150
TRBJ2-7	TRUE	TRUE	37665	HIP09150
TRBJ1-1	FALSE	FALSE	2585	HIP09159
TRBJ1-1	FALSE	TRUE	228	HIP09159
TRBJ1-1	TRUE	TRUE	18847	HIP09159
TRBJ1-1,TRBJ1-6	TRUE	TRUE	1	HIP09159
TRBJ1-1,TRBJ2-6	TRUE	TRUE	1	HIP09159
TRBJ1-2	FALSE	FALSE	2241	HIP09159
TRBJ1-2	FALSE	TRUE	164	HIP09159
TRBJ1-2	TRUE	TRUE	14253	HIP09159
TRBJ1-2,TRBJ2-6	TRUE	TRUE	1	HIP09159
TRBJ1-3	FALSE	FALSE	684	HIP09159
TRBJ1-3	FALSE	TRUE	44	HIP09159
TRBJ1-3	TRUE	TRUE	4033	HIP09159
TRBJ1-3,TRBJ2-2	FALSE	FALSE	2	HIP09159
TRBJ1-4	FALSE	FALSE	847	HIP09159
TRBJ1-4	FALSE	TRUE	56	HIP09159
TRBJ1-4	TRUE	TRUE	4867	HIP09159
TRBJ1-4,TRBJ2-2	TRUE	TRUE	1	HIP09159
TRBJ1-5	FALSE	FALSE	1994	HIP09159
TRBJ1-5	FALSE	TRUE	161	HIP09159
TRBJ1-5	TRUE	TRUE	7738	HIP09159
TRBJ1-6	FALSE	FALSE	635	HIP09159
TRBJ1-6	FALSE	TRUE	44	HIP09159
TRBJ1-6	TRUE	TRUE	3388	HIP09159
TRBJ2-1	FALSE	FALSE	2389	HIP09159
TRBJ2-1	FALSE	TRUE	307	HIP09159
TRBJ2-1	TRUE	TRUE	14215	HIP09159
TRBJ2-1,TRBJ2-3,TRBJ2-5	TRUE	TRUE	1	HIP09159
TRBJ2-1,TRBJ2-5	FALSE	FALSE	11	HIP09159
TRBJ2-1,TRBJ2-5	FALSE	TRUE	1	HIP09159
TRBJ2-1,TRBJ2-5	TRUE	TRUE	30	HIP09159
TRBJ2-1,TRBJ2-5,TRBJ2-7	FALSE	FALSE	2	HIP09159
TRBJ2-1,TRBJ2-5,TRBJ2-7	TRUE	TRUE	2	HIP09159
TRBJ2-1,TRBJ2-7	FALSE	FALSE	2	HIP09159
TRBJ2-1,TRBJ2-7	TRUE	TRUE	1	HIP09159
TRBJ2-2	FALSE	FALSE	1080	HIP09159
TRBJ2-2	FALSE	TRUE	121	HIP09159
TRBJ2-2	TRUE	TRUE	7628	HIP09159
TRBJ2-2P	FALSE	FALSE	2	HIP09159
TRBJ2-3	FALSE	FALSE	1633	HIP09159
TRBJ2-3	FALSE	TRUE	204	HIP09159
TRBJ2-3	TRUE	TRUE	10763	HIP09159
TRBJ2-3,TRBJ2-5	TRUE	TRUE	1	HIP09159
TRBJ2-4	FALSE	FALSE	421	HIP09159
TRBJ2-4	FALSE	TRUE	44	HIP09159
TRBJ2-4	TRUE	TRUE	1296	HIP09159
TRBJ2-5	FALSE	FALSE	1390	HIP09159
TRBJ2-5	FALSE	TRUE	167	HIP09159
TRBJ2-5	TRUE	TRUE	7920	HIP09159
TRBJ2-5,TRBJ2-7	TRUE	TRUE	14	HIP09159
TRBJ2-6	FALSE	FALSE	275	HIP09159
TRBJ2-6	FALSE	TRUE	21	HIP09159
TRBJ2-6	TRUE	TRUE	1749	HIP09159
TRBJ2-7	FALSE	FALSE	3699	HIP09159
TRBJ2-7	FALSE	TRUE	374	HIP09159
TRBJ2-7	TRUE	TRUE	10096	HIP09159
TRBJ1-1	FALSE	FALSE	3881	HIP09190
TRBJ1-1	FALSE	TRUE	331	HIP09190
TRBJ1-1	TRUE	TRUE	23870	HIP09190
TRBJ1-1,TRBJ1-3,TRBJ1-6	TRUE	TRUE	1	HIP09190
TRBJ1-2	FALSE	FALSE	2991	HIP09190
TRBJ1-2	FALSE	TRUE	207	HIP09190
TRBJ1-2	TRUE	TRUE	18214	HIP09190
TRBJ1-2,TRBJ1-6	TRUE	TRUE	1	HIP09190
TRBJ1-2,TRBJ2-2	TRUE	TRUE	1	HIP09190
TRBJ1-3	FALSE	FALSE	928	HIP09190
TRBJ1-3	FALSE	TRUE	75	HIP09190
TRBJ1-3	TRUE	TRUE	5545	HIP09190
TRBJ1-3,TRBJ1-6	FALSE	FALSE	2	HIP09190
TRBJ1-4	FALSE	FALSE	1311	HIP09190
TRBJ1-4	FALSE	TRUE	100	HIP09190
TRBJ1-4	TRUE	TRUE	7126	HIP09190
TRBJ1-5	FALSE	FALSE	3293	HIP09190
TRBJ1-5	FALSE	TRUE	239	HIP09190
TRBJ1-5	TRUE	TRUE	11736	HIP09190
TRBJ1-6	FALSE	FALSE	943	HIP09190
TRBJ1-6	FALSE	TRUE	74	HIP09190
TRBJ1-6	TRUE	TRUE	4533	HIP09190
TRBJ1-6,TRBJ2-2P,TRBJ2-6	FALSE	FALSE	1	HIP09190
TRBJ1-6,TRBJ2-6	TRUE	TRUE	1	HIP09190
TRBJ2-1	FALSE	FALSE	3578	HIP09190
TRBJ2-1	FALSE	TRUE	436	HIP09190
TRBJ2-1	TRUE	TRUE	19432	HIP09190
TRBJ2-1,TRBJ2-3,TRBJ2-5	FALSE	FALSE	1	HIP09190
TRBJ2-1,TRBJ2-5	FALSE	FALSE	18	HIP09190
TRBJ2-1,TRBJ2-5	FALSE	TRUE	6	HIP09190
TRBJ2-1,TRBJ2-5	TRUE	TRUE	44	HIP09190
TRBJ2-1,TRBJ2-5,TRBJ2-6	FALSE	FALSE	1	HIP09190
TRBJ2-1,TRBJ2-5,TRBJ2-6	TRUE	TRUE	1	HIP09190
TRBJ2-1,TRBJ2-7	FALSE	FALSE	1	HIP09190
TRBJ2-1,TRBJ2-7	TRUE	TRUE	8	HIP09190
TRBJ2-2	FALSE	FALSE	1581	HIP09190
TRBJ2-2	FALSE	TRUE	158	HIP09190
TRBJ2-2	TRUE	TRUE	9449	HIP09190
TRBJ2-2P	FALSE	FALSE	1	HIP09190
TRBJ2-3	FALSE	FALSE	2383	HIP09190
TRBJ2-3	FALSE	TRUE	291	HIP09190
TRBJ2-3	TRUE	TRUE	13804	HIP09190
TRBJ2-4	FALSE	FALSE	570	HIP09190
TRBJ2-4	FALSE	TRUE	77	HIP09190
TRBJ2-4	TRUE	TRUE	1719	HIP09190
TRBJ2-5	FALSE	FALSE	2430	HIP09190
TRBJ2-5	FALSE	TRUE	302	HIP09190
TRBJ2-5	TRUE	TRUE	12112	HIP09190
TRBJ2-5,TRBJ2-7	FALSE	FALSE	3	HIP09190
TRBJ2-5,TRBJ2-7	TRUE	TRUE	43	HIP09190
TRBJ2-6	FALSE	FALSE	508	HIP09190
TRBJ2-6	FALSE	TRUE	31	HIP09190
TRBJ2-6	TRUE	TRUE	2261	HIP09190
TRBJ2-7	FALSE	FALSE	6259	HIP09190
TRBJ2-7	FALSE	TRUE	610	HIP09190
TRBJ2-7	TRUE	TRUE	29461	HIP09190
TRBJ1-1	FALSE	FALSE	4754	HIP09235
TRBJ1-1	FALSE	TRUE	380	HIP09235
TRBJ1-1	TRUE	TRUE	36776	HIP09235
TRBJ1-1,TRBJ1-3	TRUE	TRUE	2	HIP09235
TRBJ1-1,TRBJ2-2	TRUE	TRUE	5	HIP09235
TRBJ1-2	FALSE	FALSE	3930	HIP09235
TRBJ1-2	FALSE	TRUE	327	HIP09235
TRBJ1-2	TRUE	TRUE	27872	HIP09235
TRBJ1-2,TRBJ1-6	FALSE	FALSE	1	HIP09235
TRBJ1-2,TRBJ2-1	TRUE	TRUE	1	HIP09235
TRBJ1-2,TRBJ2-1,TRBJ2-5	TRUE	TRUE	1	HIP09235
TRBJ1-2,TRBJ2-2P	FALSE	FALSE	1	HIP09235
TRBJ1-2,TRBJ2-4,TRBJ2-5	TRUE	TRUE	2	HIP09235
TRBJ1-2,TRBJ2-6	TRUE	TRUE	3	HIP09235
TRBJ1-3	FALSE	FALSE	1055	HIP09235
TRBJ1-3	FALSE	TRUE	85	HIP09235
TRBJ1-3	TRUE	TRUE	7290	HIP09235
TRBJ1-3,TRBJ1-5,TRBJ2-3	FALSE	FALSE	1	HIP09235
TRBJ1-3,TRBJ2-2	FALSE	TRUE	1	HIP09235
TRBJ1-3,TRBJ2-2	TRUE	TRUE	2	HIP09235
TRBJ1-4	FALSE	FALSE	1382	HIP09235
TRBJ1-4	FALSE	TRUE	98	HIP09235
TRBJ1-4	TRUE	TRUE	10224	HIP09235
TRBJ1-4,TRBJ2-2	FALSE	FALSE	2	HIP09235
TRBJ1-4,TRBJ2-2,TRBJ2-6	FALSE	FALSE	1	HIP09235
TRBJ1-4,TRBJ2-3	TRUE	TRUE	2	HIP09235
TRBJ1-5	FALSE	FALSE	3555	HIP09235
TRBJ1-5	FALSE	TRUE	277	HIP09235
TRBJ1-5	TRUE	TRUE	16600	HIP09235
TRBJ1-6	FALSE	FALSE	1009	HIP09235
TRBJ1-6	FALSE	TRUE	65	HIP09235
TRBJ1-6	TRUE	TRUE	6747	HIP09235
TRBJ1-6,TRBJ2-6	FALSE	FALSE	1	HIP09235
TRBJ2-1	FALSE	FALSE	4289	HIP09235
TRBJ2-1	FALSE	TRUE	515	HIP09235
TRBJ2-1	TRUE	TRUE	27882	HIP09235
TRBJ2-1,TRBJ2-5	FALSE	FALSE	33	HIP09235
TRBJ2-1,TRBJ2-5	FALSE	TRUE	2	HIP09235
TRBJ2-1,TRBJ2-5	TRUE	TRUE	45	HIP09235
TRBJ2-1,TRBJ2-5,TRBJ2-6	FALSE	FALSE	3	HIP09235
TRBJ2-1,TRBJ2-5,TRBJ2-6	TRUE	TRUE	1	HIP09235
TRBJ2-1,TRBJ2-7	FALSE	FALSE	6	HIP09235
TRBJ2-1,TRBJ2-7	TRUE	TRUE	13	HIP09235
TRBJ2-2	FALSE	FALSE	2117	HIP09235
TRBJ2-2	FALSE	TRUE	250	HIP09235
TRBJ2-2	TRUE	TRUE	15083	HIP09235
TRBJ2-2P	FALSE	FALSE	2	HIP09235
TRBJ2-2P	TRUE	TRUE	1	HIP09235
TRBJ2-2P,TRBJ2-3	TRUE	TRUE	1	HIP09235
TRBJ2-3	FALSE	FALSE	2960	HIP09235
TRBJ2-3	FALSE	TRUE	364	HIP09235
